user_id,release_date,playtime_forever,genres
76561198080494889,2015,273.0,Casual
76561198080494889,2015,273.0,Free to Play
76561198080494889,2015,273.0,Massively Multiplayer
76561198080494889,2015,273.0,RPG
76561198087480152,2016,5002.0,Action
76561198087480152,2016,5002.0,Adventure
76561198087480152,2016,5002.0,Casual
76561198087480152,2016,5002.0,Free to Play
76561198087480152,2016,5002.0,Massively Multiplayer
76561198087480152,2016,5002.0,RPG
76561198097591088,2014,2637.0,Action
76561198097591088,2014,2637.0,Adventure
76561198097591088,2014,2637.0,Casual
76561198097591088,2014,2637.0,Free to Play
76561198097591088,2014,2637.0,Massively Multiplayer
76561198097591088,2014,2637.0,RPG
76561198120646995,2015,187.0,Action
76561198120646995,2015,187.0,Adventure
76561198120646995,2015,187.0,Casual
76561198120646995,2015,187.0,Free to Play
76561198120646995,2015,187.0,Massively Multiplayer
76561198120646995,2015,187.0,RPG
76561198140788321,2015,2120.0,Action
76561198140788321,2015,2120.0,Adventure
76561198140788321,2015,2120.0,Casual
76561198140788321,2015,2120.0,Free to Play
76561198140788321,2015,2120.0,Massively Multiplayer
76561198140788321,2015,2120.0,RPG
BBBirb,2013,2090.0,Action
BBBirb,2013,2090.0,Adventure
BBBirb,2013,2090.0,Casual
BBBirb,2013,2090.0,Free to Play
BBBirb,2013,2090.0,Massively Multiplayer
BBBirb,2013,2090.0,RPG
Kootrasman,2015,392.0,Action
Kootrasman,2015,392.0,Adventure
Kootrasman,2015,392.0,Casual
Kootrasman,2015,392.0,Free to Play
Kootrasman,2015,392.0,Massively Multiplayer
Kootrasman,2015,392.0,RPG
Mastic,2011,133.0,Action
Mastic,2011,133.0,Adventure
Mastic,2011,133.0,Casual
Mastic,2011,133.0,Free to Play
Mastic,2011,133.0,Massively Multiplayer
Mastic,2011,133.0,RPG
TheAussieMozzie,2015,1951.0,Action
TheAussieMozzie,2015,1951.0,Adventure
TheAussieMozzie,2015,1951.0,Casual
TheAussieMozzie,2015,1951.0,Free to Play
TheAussieMozzie,2015,1951.0,Massively Multiplayer
TheAussieMozzie,2015,1951.0,RPG
UZS,2016,2660.0,Action
UZS,2016,2660.0,Adventure
UZS,2016,2660.0,Casual
UZS,2016,2660.0,Free to Play
UZS,2016,2660.0,Massively Multiplayer
UZS,2016,2660.0,RPG
Uve-Seen_Nothing,1999,3600.0,Action
Uve-Seen_Nothing,1999,3600.0,Adventure
Uve-Seen_Nothing,1999,3600.0,Casual
Uve-Seen_Nothing,1999,3600.0,Free to Play
Uve-Seen_Nothing,1999,3600.0,Massively Multiplayer
Uve-Seen_Nothing,1999,3600.0,RPG
blowjobsfurdayzandgayz,2013,1378.0,Action
blowjobsfurdayzandgayz,2013,1378.0,Adventure
blowjobsfurdayzandgayz,2013,1378.0,Casual
blowjobsfurdayzandgayz,2013,1378.0,Free to Play
blowjobsfurdayzandgayz,2013,1378.0,Massively Multiplayer
blowjobsfurdayzandgayz,2013,1378.0,RPG
ciborg2000,2014,13285.0,Action
ciborg2000,2014,13285.0,Adventure
ciborg2000,2014,13285.0,Casual
ciborg2000,2014,13285.0,Free to Play
ciborg2000,2014,13285.0,Massively Multiplayer
ciborg2000,2014,13285.0,RPG
crispymemesmantheyremyfavourite,2014,369.0,Action
crispymemesmantheyremyfavourite,2014,369.0,Adventure
crispymemesmantheyremyfavourite,2014,369.0,Casual
crispymemesmantheyremyfavourite,2014,369.0,Free to Play
crispymemesmantheyremyfavourite,2014,369.0,Massively Multiplayer
crispymemesmantheyremyfavourite,2014,369.0,RPG
hobohomeless,2014,68122.0,Action
hobohomeless,2014,68122.0,Adventure
hobohomeless,2014,68122.0,Casual
hobohomeless,2014,68122.0,Free to Play
hobohomeless,2014,68122.0,Massively Multiplayer
hobohomeless,2014,68122.0,RPG
justthathelicopterpilot,2015,2510.0,Action
justthathelicopterpilot,2015,2510.0,Adventure
justthathelicopterpilot,2015,2510.0,Casual
justthathelicopterpilot,2015,2510.0,Free to Play
justthathelicopterpilot,2015,2510.0,Massively Multiplayer
justthathelicopterpilot,2015,2510.0,RPG
mrnuclear,2014,773.0,Action
mrnuclear,2014,773.0,Adventure
mrnuclear,2014,773.0,Casual
mrnuclear,2014,773.0,Free to Play
mrnuclear,2014,773.0,Massively Multiplayer
mrnuclear,2014,773.0,RPG
nitr0ticwolf,2016,176.0,Action
nitr0ticwolf,2016,176.0,Adventure
nitr0ticwolf,2016,176.0,Casual
nitr0ticwolf,2016,176.0,Free to Play
nitr0ticwolf,2016,176.0,Massively Multiplayer
nitr0ticwolf,2016,176.0,RPG
oldsauce,2014,417.0,Action
oldsauce,2014,417.0,Adventure
oldsauce,2014,417.0,Casual
oldsauce,2014,417.0,Free to Play
oldsauce,2014,417.0,Massively Multiplayer
oldsauce,2014,417.0,RPG
sam_mindyourbuisnesslove,2009,3155.0,Action
sam_mindyourbuisnesslove,2009,3155.0,Adventure
sam_mindyourbuisnesslove,2009,3155.0,Casual
sam_mindyourbuisnesslove,2009,3155.0,Free to Play
sam_mindyourbuisnesslove,2009,3155.0,Massively Multiplayer
sam_mindyourbuisnesslove,2009,3155.0,RPG
shadowxlucario,2014,4315.0,Action
shadowxlucario,2014,4315.0,Adventure
shadowxlucario,2014,4315.0,Casual
shadowxlucario,2014,4315.0,Free to Play
shadowxlucario,2014,4315.0,Massively Multiplayer
shadowxlucario,2014,4315.0,RPG
simplyremi,2015,184.0,Action
simplyremi,2015,184.0,Adventure
simplyremi,2015,184.0,Casual
simplyremi,2015,184.0,Free to Play
simplyremi,2015,184.0,Massively Multiplayer
simplyremi,2015,184.0,RPG
xXAussieRockXx,2015,16326.0,Action
xXAussieRockXx,2015,16326.0,Adventure
xXAussieRockXx,2015,16326.0,Casual
xXAussieRockXx,2015,16326.0,Free to Play
xXAussieRockXx,2015,16326.0,Massively Multiplayer
xXAussieRockXx,2015,16326.0,RPG
095732,2014,33.0,Casual
095732,2014,33.0,Free to Play
095732,2014,33.0,Massively Multiplayer
095732,2014,33.0,RPG
76561198083973618,2016,10549.0,Casual
76561198083973618,2016,10549.0,Free to Play
76561198083973618,2016,10549.0,Massively Multiplayer
76561198083973618,2016,10549.0,RPG
DjinnieContact,2014,21253.0,Casual
DjinnieContact,2014,21253.0,Free to Play
DjinnieContact,2014,21253.0,Massively Multiplayer
DjinnieContact,2014,21253.0,RPG
blackcheeze,2015,106.0,Casual
blackcheeze,2015,106.0,Free to Play
blackcheeze,2015,106.0,Massively Multiplayer
blackcheeze,2015,106.0,RPG
095732,2014,433.0,Action
095732,2014,433.0,Adventure
095732,2014,433.0,Indie
095732,2014,433.0,Simulation
76561198064705030,2016,911.0,Action
76561198064705030,2016,911.0,Adventure
76561198064705030,2016,911.0,Indie
76561198064705030,2016,911.0,Simulation
76561198065013217,2010,490.0,Action
76561198065013217,2010,490.0,Adventure
76561198065013217,2010,490.0,Indie
76561198065013217,2010,490.0,Simulation
76561198065247694,2015,543.0,Action
76561198065247694,2015,543.0,Adventure
76561198065247694,2015,543.0,Indie
76561198065247694,2015,543.0,Simulation
76561198114969651,2015,727.0,Action
76561198114969651,2015,727.0,Adventure
76561198114969651,2015,727.0,Indie
76561198114969651,2015,727.0,Simulation
DarkestYT,2016,2234.0,Action
DarkestYT,2016,2234.0,Adventure
DarkestYT,2016,2234.0,Indie
DarkestYT,2016,2234.0,Simulation
Jyep,2014,552.0,Action
Jyep,2014,552.0,Adventure
Jyep,2014,552.0,Indie
Jyep,2014,552.0,Simulation
095732,2014,16149.0,Action
095732,2014,16149.0,Adventure
095732,2014,16149.0,Free to Play
095732,2014,16149.0,Indie
095732,2014,16149.0,Massively Multiplayer
095732,2014,16149.0,RPG
1343534566,2016,17648.0,Action
1343534566,2016,17648.0,Adventure
1343534566,2016,17648.0,Free to Play
1343534566,2016,17648.0,Indie
1343534566,2016,17648.0,Massively Multiplayer
1343534566,2016,17648.0,RPG
76561198040899282,2015,471.0,Action
76561198040899282,2015,471.0,Adventure
76561198040899282,2015,471.0,Free to Play
76561198040899282,2015,471.0,Indie
76561198040899282,2015,471.0,Massively Multiplayer
76561198040899282,2015,471.0,RPG
76561198075234879,2015,7630.0,Action
76561198075234879,2015,7630.0,Adventure
76561198075234879,2015,7630.0,Free to Play
76561198075234879,2015,7630.0,Indie
76561198075234879,2015,7630.0,Massively Multiplayer
76561198075234879,2015,7630.0,RPG
76561198092473445,2014,1276.0,Action
76561198092473445,2014,1276.0,Adventure
76561198092473445,2014,1276.0,Free to Play
76561198092473445,2014,1276.0,Indie
76561198092473445,2014,1276.0,Massively Multiplayer
76561198092473445,2014,1276.0,RPG
76561198103364951,2015,487.0,Action
76561198103364951,2015,487.0,Adventure
76561198103364951,2015,487.0,Free to Play
76561198103364951,2015,487.0,Indie
76561198103364951,2015,487.0,Massively Multiplayer
76561198103364951,2015,487.0,RPG
BB_CORN,2008,640.0,Action
BB_CORN,2008,640.0,Adventure
BB_CORN,2008,640.0,Free to Play
BB_CORN,2008,640.0,Indie
BB_CORN,2008,640.0,Massively Multiplayer
BB_CORN,2008,640.0,RPG
PraetorianCohort,2016,8680.0,Action
PraetorianCohort,2016,8680.0,Adventure
PraetorianCohort,2016,8680.0,Free to Play
PraetorianCohort,2016,8680.0,Indie
PraetorianCohort,2016,8680.0,Massively Multiplayer
PraetorianCohort,2016,8680.0,RPG
Terencio,2016,4164.0,Action
Terencio,2016,4164.0,Adventure
Terencio,2016,4164.0,Free to Play
Terencio,2016,4164.0,Indie
Terencio,2016,4164.0,Massively Multiplayer
Terencio,2016,4164.0,RPG
arronlim13,2013,19338.0,Action
arronlim13,2013,19338.0,Adventure
arronlim13,2013,19338.0,Free to Play
arronlim13,2013,19338.0,Indie
arronlim13,2013,19338.0,Massively Multiplayer
arronlim13,2013,19338.0,RPG
friendlyBlackm,2006,13238.0,Action
friendlyBlackm,2006,13238.0,Adventure
friendlyBlackm,2006,13238.0,Free to Play
friendlyBlackm,2006,13238.0,Indie
friendlyBlackm,2006,13238.0,Massively Multiplayer
friendlyBlackm,2006,13238.0,RPG
ironcass,2016,12778.0,Action
ironcass,2016,12778.0,Adventure
ironcass,2016,12778.0,Free to Play
ironcass,2016,12778.0,Indie
ironcass,2016,12778.0,Massively Multiplayer
ironcass,2016,12778.0,RPG
ironhorse612,2011,132.0,Action
ironhorse612,2011,132.0,Adventure
ironhorse612,2011,132.0,Free to Play
ironhorse612,2011,132.0,Indie
ironhorse612,2011,132.0,Massively Multiplayer
ironhorse612,2011,132.0,RPG
sky_track,1996,2640.0,Action
sky_track,1996,2640.0,Adventure
sky_track,1996,2640.0,Free to Play
sky_track,1996,2640.0,Indie
sky_track,1996,2640.0,Massively Multiplayer
sky_track,1996,2640.0,RPG
thiefofrosesinlalaland,2015,369597.0,Action
thiefofrosesinlalaland,2015,369597.0,Adventure
thiefofrosesinlalaland,2015,369597.0,Free to Play
thiefofrosesinlalaland,2015,369597.0,Indie
thiefofrosesinlalaland,2015,369597.0,Massively Multiplayer
thiefofrosesinlalaland,2015,369597.0,RPG
1001101001110101,2015,593.0,Action
1001101001110101,2015,593.0,Indie
1001101001110101,2015,593.0,Massively Multiplayer
1001101001110101,2015,593.0,RPG
1001101001110101,2015,593.0,Simulation
76561198017341667,2015,39.0,Action
76561198017341667,2015,39.0,Indie
76561198017341667,2015,39.0,Massively Multiplayer
76561198017341667,2015,39.0,RPG
76561198017341667,2015,39.0,Simulation
ANIMEPUSSY,2014,577.0,Action
ANIMEPUSSY,2014,577.0,Indie
ANIMEPUSSY,2014,577.0,Massively Multiplayer
ANIMEPUSSY,2014,577.0,RPG
ANIMEPUSSY,2014,577.0,Simulation
Xalibe,2014,64.0,Action
Xalibe,2014,64.0,Indie
Xalibe,2014,64.0,Massively Multiplayer
Xalibe,2014,64.0,RPG
Xalibe,2014,64.0,Simulation
ethanabey,2015,379.0,Action
ethanabey,2015,379.0,Indie
ethanabey,2015,379.0,Massively Multiplayer
ethanabey,2015,379.0,RPG
ethanabey,2015,379.0,Simulation
lukeyturley,2008,54.0,Action
lukeyturley,2008,54.0,Indie
lukeyturley,2008,54.0,Massively Multiplayer
lukeyturley,2008,54.0,RPG
lukeyturley,2008,54.0,Simulation
xX420BlazeItNoScopeXx,1993,1223.0,Action
xX420BlazeItNoScopeXx,1993,1223.0,Indie
xX420BlazeItNoScopeXx,1993,1223.0,Massively Multiplayer
xX420BlazeItNoScopeXx,1993,1223.0,RPG
xX420BlazeItNoScopeXx,1993,1223.0,Simulation
10051997,2015,90.0,Action
10051997,2015,90.0,Adventure
10051997,2015,90.0,Indie
10051997,2015,90.0,RPG
76561198025199025,2015,1194.0,Action
76561198025199025,2015,1194.0,Adventure
76561198025199025,2015,1194.0,Indie
76561198025199025,2015,1194.0,RPG
76561198062417966,2016,784.0,Action
76561198062417966,2016,784.0,Adventure
76561198062417966,2016,784.0,Indie
76561198062417966,2016,784.0,RPG
aerpub,2014,808.0,Action
aerpub,2014,808.0,Adventure
aerpub,2014,808.0,Indie
aerpub,2014,808.0,RPG
thegreatds,2005,932.0,Action
thegreatds,2005,932.0,Adventure
thegreatds,2005,932.0,Indie
thegreatds,2005,932.0,RPG
10051997,2016,49985.0,Action
10051997,2016,49985.0,Adventure
10051997,2016,49985.0,Indie
10051997,2016,49985.0,Massively Multiplayer
10051997,2016,49985.0,RPG
10051997,2016,49985.0,Early Access
4801,2009,7790.0,Action
4801,2009,7790.0,Adventure
4801,2009,7790.0,Indie
4801,2009,7790.0,Massively Multiplayer
4801,2009,7790.0,RPG
4801,2009,7790.0,Early Access
4801,2015,7790.0,Action
4801,2015,7790.0,Adventure
4801,2015,7790.0,Indie
4801,2015,7790.0,Massively Multiplayer
4801,2015,7790.0,RPG
4801,2015,7790.0,Early Access
54Strat,2016,10000.0,Action
54Strat,2016,10000.0,Adventure
54Strat,2016,10000.0,Indie
54Strat,2016,10000.0,Massively Multiplayer
54Strat,2016,10000.0,RPG
54Strat,2016,10000.0,Early Access
76561198004203858,2015,10220.0,Action
76561198004203858,2015,10220.0,Adventure
76561198004203858,2015,10220.0,Indie
76561198004203858,2015,10220.0,Massively Multiplayer
76561198004203858,2015,10220.0,RPG
76561198004203858,2015,10220.0,Early Access
76561198006896411,2014,10526.0,Action
76561198006896411,2014,10526.0,Adventure
76561198006896411,2014,10526.0,Indie
76561198006896411,2014,10526.0,Massively Multiplayer
76561198006896411,2014,10526.0,RPG
76561198006896411,2014,10526.0,Early Access
76561198018100339,2016,5908.0,Action
76561198018100339,2016,5908.0,Adventure
76561198018100339,2016,5908.0,Indie
76561198018100339,2016,5908.0,Massively Multiplayer
76561198018100339,2016,5908.0,RPG
76561198018100339,2016,5908.0,Early Access
76561198040899282,2015,5153.0,Action
76561198040899282,2015,5153.0,Adventure
76561198040899282,2015,5153.0,Indie
76561198040899282,2015,5153.0,Massively Multiplayer
76561198040899282,2015,5153.0,RPG
76561198040899282,2015,5153.0,Early Access
76561198045631910,2014,13520.0,Action
76561198045631910,2014,13520.0,Adventure
76561198045631910,2014,13520.0,Indie
76561198045631910,2014,13520.0,Massively Multiplayer
76561198045631910,2014,13520.0,RPG
76561198045631910,2014,13520.0,Early Access
76561198045763207,2015,28599.0,Action
76561198045763207,2015,28599.0,Adventure
76561198045763207,2015,28599.0,Indie
76561198045763207,2015,28599.0,Massively Multiplayer
76561198045763207,2015,28599.0,RPG
76561198045763207,2015,28599.0,Early Access
76561198048121243,2014,696.0,Action
76561198048121243,2014,696.0,Adventure
76561198048121243,2014,696.0,Indie
76561198048121243,2014,696.0,Massively Multiplayer
76561198048121243,2014,696.0,RPG
76561198048121243,2014,696.0,Early Access
76561198050624870,2004,30944.0,Action
76561198050624870,2004,30944.0,Adventure
76561198050624870,2004,30944.0,Indie
76561198050624870,2004,30944.0,Massively Multiplayer
76561198050624870,2004,30944.0,RPG
76561198050624870,2004,30944.0,Early Access
76561198051215704,2014,24214.0,Action
76561198051215704,2014,24214.0,Adventure
76561198051215704,2014,24214.0,Indie
76561198051215704,2014,24214.0,Massively Multiplayer
76561198051215704,2014,24214.0,RPG
76561198051215704,2014,24214.0,Early Access
76561198052479552,2016,46643.0,Action
76561198052479552,2016,46643.0,Adventure
76561198052479552,2016,46643.0,Indie
76561198052479552,2016,46643.0,Massively Multiplayer
76561198052479552,2016,46643.0,RPG
76561198052479552,2016,46643.0,Early Access
76561198055887918,2016,56422.0,Action
76561198055887918,2016,56422.0,Adventure
76561198055887918,2016,56422.0,Indie
76561198055887918,2016,56422.0,Massively Multiplayer
76561198055887918,2016,56422.0,RPG
76561198055887918,2016,56422.0,Early Access
76561198056645429,2015,823.0,Action
76561198056645429,2015,823.0,Adventure
76561198056645429,2015,823.0,Indie
76561198056645429,2015,823.0,Massively Multiplayer
76561198056645429,2015,823.0,RPG
76561198056645429,2015,823.0,Early Access
76561198058760041,2016,51673.0,Action
76561198058760041,2016,51673.0,Adventure
76561198058760041,2016,51673.0,Indie
76561198058760041,2016,51673.0,Massively Multiplayer
76561198058760041,2016,51673.0,RPG
76561198058760041,2016,51673.0,Early Access
76561198059487098,2015,36467.0,Action
76561198059487098,2015,36467.0,Adventure
76561198059487098,2015,36467.0,Indie
76561198059487098,2015,36467.0,Massively Multiplayer
76561198059487098,2015,36467.0,RPG
76561198059487098,2015,36467.0,Early Access
76561198061748090,2011,12714.0,Action
76561198061748090,2011,12714.0,Adventure
76561198061748090,2011,12714.0,Indie
76561198061748090,2011,12714.0,Massively Multiplayer
76561198061748090,2011,12714.0,RPG
76561198061748090,2011,12714.0,Early Access
76561198064710856,2013,65836.0,Action
76561198064710856,2013,65836.0,Adventure
76561198064710856,2013,65836.0,Indie
76561198064710856,2013,65836.0,Massively Multiplayer
76561198064710856,2013,65836.0,RPG
76561198064710856,2013,65836.0,Early Access
76561198068825441,2015,220.0,Action
76561198068825441,2015,220.0,Adventure
76561198068825441,2015,220.0,Indie
76561198068825441,2015,220.0,Massively Multiplayer
76561198068825441,2015,220.0,RPG
76561198068825441,2015,220.0,Early Access
76561198069603865,2016,10679.0,Action
76561198069603865,2016,10679.0,Adventure
76561198069603865,2016,10679.0,Indie
76561198069603865,2016,10679.0,Massively Multiplayer
76561198069603865,2016,10679.0,RPG
76561198069603865,2016,10679.0,Early Access
76561198070899741,2015,44907.0,Action
76561198070899741,2015,44907.0,Adventure
76561198070899741,2015,44907.0,Indie
76561198070899741,2015,44907.0,Massively Multiplayer
76561198070899741,2015,44907.0,RPG
76561198070899741,2015,44907.0,Early Access
76561198073280697,2014,10574.0,Action
76561198073280697,2014,10574.0,Adventure
76561198073280697,2014,10574.0,Indie
76561198073280697,2014,10574.0,Massively Multiplayer
76561198073280697,2014,10574.0,RPG
76561198073280697,2014,10574.0,Early Access
76561198073570262,2016,11371.0,Action
76561198073570262,2016,11371.0,Adventure
76561198073570262,2016,11371.0,Indie
76561198073570262,2016,11371.0,Massively Multiplayer
76561198073570262,2016,11371.0,RPG
76561198073570262,2016,11371.0,Early Access
76561198076127919,2015,30974.0,Action
76561198076127919,2015,30974.0,Adventure
76561198076127919,2015,30974.0,Indie
76561198076127919,2015,30974.0,Massively Multiplayer
76561198076127919,2015,30974.0,RPG
76561198076127919,2015,30974.0,Early Access
76561198077432581,2016,24297.0,Action
76561198077432581,2016,24297.0,Adventure
76561198077432581,2016,24297.0,Indie
76561198077432581,2016,24297.0,Massively Multiplayer
76561198077432581,2016,24297.0,RPG
76561198077432581,2016,24297.0,Early Access
76561198081667528,2016,38250.0,Action
76561198081667528,2016,38250.0,Adventure
76561198081667528,2016,38250.0,Indie
76561198081667528,2016,38250.0,Massively Multiplayer
76561198081667528,2016,38250.0,RPG
76561198081667528,2016,38250.0,Early Access
76561198082545803,2014,3682.0,Action
76561198082545803,2014,3682.0,Adventure
76561198082545803,2014,3682.0,Indie
76561198082545803,2014,3682.0,Massively Multiplayer
76561198082545803,2014,3682.0,RPG
76561198082545803,2014,3682.0,Early Access
76561198083247739,2003,8430.0,Action
76561198083247739,2003,8430.0,Adventure
76561198083247739,2003,8430.0,Indie
76561198083247739,2003,8430.0,Massively Multiplayer
76561198083247739,2003,8430.0,RPG
76561198083247739,2003,8430.0,Early Access
76561198083347489,2016,85564.0,Action
76561198083347489,2016,85564.0,Adventure
76561198083347489,2016,85564.0,Indie
76561198083347489,2016,85564.0,Massively Multiplayer
76561198083347489,2016,85564.0,RPG
76561198083347489,2016,85564.0,Early Access
76561198084390807,2011,1181.0,Action
76561198084390807,2011,1181.0,Adventure
76561198084390807,2011,1181.0,Indie
76561198084390807,2011,1181.0,Massively Multiplayer
76561198084390807,2011,1181.0,RPG
76561198084390807,2011,1181.0,Early Access
76561198085068145,2016,4120.0,Action
76561198085068145,2016,4120.0,Adventure
76561198085068145,2016,4120.0,Indie
76561198085068145,2016,4120.0,Massively Multiplayer
76561198085068145,2016,4120.0,RPG
76561198085068145,2016,4120.0,Early Access
76561198086073892,2014,28491.0,Action
76561198086073892,2014,28491.0,Adventure
76561198086073892,2014,28491.0,Indie
76561198086073892,2014,28491.0,Massively Multiplayer
76561198086073892,2014,28491.0,RPG
76561198086073892,2014,28491.0,Early Access
76561198088531301,2016,2320.0,Action
76561198088531301,2016,2320.0,Adventure
76561198088531301,2016,2320.0,Indie
76561198088531301,2016,2320.0,Massively Multiplayer
76561198088531301,2016,2320.0,RPG
76561198088531301,2016,2320.0,Early Access
76561198090899557,2012,507.0,Action
76561198090899557,2012,507.0,Adventure
76561198090899557,2012,507.0,Indie
76561198090899557,2012,507.0,Massively Multiplayer
76561198090899557,2012,507.0,RPG
76561198090899557,2012,507.0,Early Access
76561198092005436,2016,58531.0,Action
76561198092005436,2016,58531.0,Adventure
76561198092005436,2016,58531.0,Indie
76561198092005436,2016,58531.0,Massively Multiplayer
76561198092005436,2016,58531.0,RPG
76561198092005436,2016,58531.0,Early Access
76561198094506909,2015,9654.0,Action
76561198094506909,2015,9654.0,Adventure
76561198094506909,2015,9654.0,Indie
76561198094506909,2015,9654.0,Massively Multiplayer
76561198094506909,2015,9654.0,RPG
76561198094506909,2015,9654.0,Early Access
76561198094879769,2016,6830.0,Action
76561198094879769,2016,6830.0,Adventure
76561198094879769,2016,6830.0,Indie
76561198094879769,2016,6830.0,Massively Multiplayer
76561198094879769,2016,6830.0,RPG
76561198094879769,2016,6830.0,Early Access
76561198099270623,2014,2401.0,Action
76561198099270623,2014,2401.0,Adventure
76561198099270623,2014,2401.0,Indie
76561198099270623,2014,2401.0,Massively Multiplayer
76561198099270623,2014,2401.0,RPG
76561198099270623,2014,2401.0,Early Access
76561198103927245,2016,35179.0,Action
76561198103927245,2016,35179.0,Adventure
76561198103927245,2016,35179.0,Indie
76561198103927245,2016,35179.0,Massively Multiplayer
76561198103927245,2016,35179.0,RPG
76561198103927245,2016,35179.0,Early Access
76561198104408609,2015,39597.0,Action
76561198104408609,2015,39597.0,Adventure
76561198104408609,2015,39597.0,Indie
76561198104408609,2015,39597.0,Massively Multiplayer
76561198104408609,2015,39597.0,RPG
76561198104408609,2015,39597.0,Early Access
76561198117813768,2015,5584.0,Action
76561198117813768,2015,5584.0,Adventure
76561198117813768,2015,5584.0,Indie
76561198117813768,2015,5584.0,Massively Multiplayer
76561198117813768,2015,5584.0,RPG
76561198117813768,2015,5584.0,Early Access
76561198118129824,2016,69355.0,Action
76561198118129824,2016,69355.0,Adventure
76561198118129824,2016,69355.0,Indie
76561198118129824,2016,69355.0,Massively Multiplayer
76561198118129824,2016,69355.0,RPG
76561198118129824,2016,69355.0,Early Access
76561198119691766,2014,38676.0,Action
76561198119691766,2014,38676.0,Adventure
76561198119691766,2014,38676.0,Indie
76561198119691766,2014,38676.0,Massively Multiplayer
76561198119691766,2014,38676.0,RPG
76561198119691766,2014,38676.0,Early Access
76561198121597064,2016,57809.0,Action
76561198121597064,2016,57809.0,Adventure
76561198121597064,2016,57809.0,Indie
76561198121597064,2016,57809.0,Massively Multiplayer
76561198121597064,2016,57809.0,RPG
76561198121597064,2016,57809.0,Early Access
76561198190487725,2014,29678.0,Action
76561198190487725,2014,29678.0,Adventure
76561198190487725,2014,29678.0,Indie
76561198190487725,2014,29678.0,Massively Multiplayer
76561198190487725,2014,29678.0,RPG
76561198190487725,2014,29678.0,Early Access
8789568,2014,53508.0,Action
8789568,2014,53508.0,Adventure
8789568,2014,53508.0,Indie
8789568,2014,53508.0,Massively Multiplayer
8789568,2014,53508.0,RPG
8789568,2014,53508.0,Early Access
897w463824638109276,2011,2316.0,Action
897w463824638109276,2011,2316.0,Adventure
897w463824638109276,2011,2316.0,Indie
897w463824638109276,2011,2316.0,Massively Multiplayer
897w463824638109276,2011,2316.0,RPG
897w463824638109276,2011,2316.0,Early Access
AHMystic,2012,17295.0,Action
AHMystic,2012,17295.0,Adventure
AHMystic,2012,17295.0,Indie
AHMystic,2012,17295.0,Massively Multiplayer
AHMystic,2012,17295.0,RPG
AHMystic,2012,17295.0,Early Access
AeiouLmao,2011,2275.0,Action
AeiouLmao,2011,2275.0,Adventure
AeiouLmao,2011,2275.0,Indie
AeiouLmao,2011,2275.0,Massively Multiplayer
AeiouLmao,2011,2275.0,RPG
AeiouLmao,2011,2275.0,Early Access
ArchangelItherael,2014,8522.0,Action
ArchangelItherael,2014,8522.0,Adventure
ArchangelItherael,2014,8522.0,Indie
ArchangelItherael,2014,8522.0,Massively Multiplayer
ArchangelItherael,2014,8522.0,RPG
ArchangelItherael,2014,8522.0,Early Access
BITCHPLESE,2004,19934.0,Action
BITCHPLESE,2004,19934.0,Adventure
BITCHPLESE,2004,19934.0,Indie
BITCHPLESE,2004,19934.0,Massively Multiplayer
BITCHPLESE,2004,19934.0,RPG
